2694.653347912244,848.4695959750547,2696.653347912244,850.4695959750547,2695.653347912244,849.4695959750547 
2694.62047647217,848.8684555354804,2696.62047647217,850.8684555354804,2695.62047647217,849.8684555354804 
2694.5876050320962,849.267315095906,2696.5876050320962,851.267315095906,2695.5876050320962,850.267315095906 
2694.5547335920223,849.6661746563317,2696.5547335920223,851.6661746563317,2695.5547335920223,850.6661746563317 
2694.5218621519484,850.0650342167573,2696.5218621519484,852.0650342167573,2695.5218621519484,851.0650342167573 
2694.488990711875,850.463893777183,2696.488990711875,852.463893777183,2695.488990711875,851.463893777183 
2694.456119271801,850.8627533376086,2696.456119271801,852.8627533376086,2695.456119271801,851.8627533376086 
2694.423247831727,851.2616128980343,2696.423247831727,853.2616128980343,2695.423247831727,852.2616128980343 
2694.3903763916533,851.6604724584599,2696.3903763916533,853.6604724584599,2695.3903763916533,852.6604724584599 
2694.3575049515794,852.0593320188857,2696.3575049515794,854.0593320188857,2695.3575049515794,853.0593320188857 
2694.3246335115055,852.4581915793113,2696.3246335115055,854.4581915793113,2695.3246335115055,853.4581915793113 
2694.2917620714315,852.857051139737,2696.2917620714315,854.857051139737,2695.2917620714315,853.857051139737 
2694.258890631358,853.2559107001626,2696.258890631358,855.2559107001626,2695.258890631358,854.2559107001626 
2694.226019191284,853.6547702605883,2696.226019191284,855.6547702605883,2695.226019191284,854.6547702605883 
2694.1931477512103,854.0536298210139,2696.1931477512103,856.0536298210139,2695.1931477512103,855.0536298210139 
2694.1602763111364,854.4524893814396,2696.1602763111364,856.4524893814396,2695.1602763111364,855.4524893814396 
2694.1274048710625,854.8513489418652,2696.1274048710625,856.8513489418652,2695.1274048710625,855.8513489418652 
2694.0945334309886,855.2502085022909,2696.0945334309886,857.2502085022909,2695.0945334309886,856.2502085022909 
2694.0616619909147,855.6490680627167,2696.0616619909147,857.6490680627167,2695.0616619909147,856.6490680627167 
2694.028790550841,856.0479276231423,2696.028790550841,858.0479276231423,2695.028790550841,857.0479276231423 
2693.9959191107673,856.446787183568,2695.9959191107673,858.446787183568,2694.9959191107673,857.446787183568 
