479.71069487868806,542.3811455938034,481.71069487868806,544.3811455938034,480.71069487868806,543.3811455938034 
479.2773435778916,546.4056186202913,481.2773435778916,548.4056186202913,480.2773435778916,547.4056186202913 
478.8439922770951,550.4300916467794,480.8439922770951,552.4300916467794,479.8439922770951,551.4300916467794 
478.4106409762986,554.4545646732673,480.4106409762986,556.4545646732673,479.4106409762986,555.4545646732673 
477.9772896755021,558.4790376997553,479.9772896755021,560.4790376997553,478.9772896755021,559.4790376997553 
477.5439383747056,562.5035107262432,479.5439383747056,564.5035107262432,478.5439383747056,563.5035107262432 
477.11058707390913,566.5279837527312,479.11058707390913,568.5279837527312,478.11058707390913,567.5279837527312 
476.6772357731126,570.5524567792193,478.6772357731126,572.5524567792193,477.6772357731126,571.5524567792193 
476.24388447231615,574.5769298057072,478.24388447231615,576.5769298057072,477.24388447231615,575.5769298057072 
475.81053317151964,578.6014028321952,477.81053317151964,580.6014028321952,476.81053317151964,579.6014028321952 
475.3771818707231,582.6258758586831,477.3771818707231,584.6258758586831,476.3771818707231,583.6258758586831 
474.94383056992666,586.6503488851711,476.94383056992666,588.6503488851711,475.94383056992666,587.6503488851711 
474.51047926913014,590.6748219116591,476.51047926913014,592.6748219116591,475.51047926913014,591.6748219116591 
474.0771279683337,594.6992949381471,476.0771279683337,596.6992949381471,475.0771279683337,595.6992949381471 
473.64377666753717,598.723767964635,475.64377666753717,600.723767964635,474.64377666753717,599.723767964635 
473.21042536674065,602.748240991123,475.21042536674065,604.748240991123,474.21042536674065,603.748240991123 
472.7770740659442,606.772714017611,474.7770740659442,608.772714017611,473.7770740659442,607.772714017611 
472.3437227651477,610.797187044099,474.3437227651477,612.797187044099,473.3437227651477,611.797187044099 
471.9103714643512,614.821660070587,473.9103714643512,616.821660070587,472.9103714643512,615.821660070587 
475.523779905634,619.2128607593144,477.523779905634,621.2128607593144,476.523779905634,620.2128607593144 
479.5705396477133,619.5795884215539,481.5705396477133,621.5795884215539,480.5705396477133,620.5795884215539 
483.6172993897926,619.9463160837934,485.6172993897926,621.9463160837934,484.6172993897926,620.9463160837934 
487.6640591318719,620.3130437460329,489.6640591318719,622.3130437460329,488.6640591318719,621.3130437460329 
491.7108188739512,620.6797714082724,493.7108188739512,622.6797714082724,492.7108188739512,621.6797714082724 
495.7575786160305,621.0464990705119,497.7575786160305,623.0464990705119,496.7575786160305,622.0464990705119 
499.8043383581098,621.4132267327514,501.8043383581098,623.4132267327514,500.8043383581098,622.4132267327514 
503.8510981001891,621.7799543949908,505.8510981001891,623.7799543949908,504.8510981001891,622.7799543949908 
507.8978578422684,622.1466820572304,509.8978578422684,624.1466820572304,508.8978578422684,623.1466820572304 
511.9446175843477,622.5134097194698,513.9446175843477,624.5134097194698,512.9446175843477,623.5134097194698 
515.991377326427,622.8801373817093,517.991377326427,624.8801373817093,516.991377326427,623.8801373817093 
520.0381370685063,623.2468650439488,522.0381370685063,625.2468650439488,521.0381370685063,624.2468650439488 
524.0848968105856,623.6135927061883,526.0848968105856,625.6135927061883,525.0848968105856,624.6135927061883 
528.1316565526649,623.9803203684278,530.1316565526649,625.9803203684278,529.1316565526649,624.9803203684278 
532.1784162947442,624.3470480306672,534.1784162947442,626.3470480306672,533.1784162947442,625.3470480306672 
536.2251760368235,624.7137756929068,538.2251760368235,626.7137756929068,537.2251760368235,625.7137756929068 
540.2719357789028,625.0805033551462,542.2719357789028,627.0805033551462,541.2719357789028,626.0805033551462 
544.3186955209821,625.4472310173858,546.3186955209821,627.4472310173858,545.3186955209821,626.4472310173858 
548.3654552630614,625.8139586796252,550.3654552630614,627.8139586796252,549.3654552630614,626.8139586796252 
552.4122150051408,626.1806863418648,554.4122150051408,628.1806863418648,553.4122150051408,627.1806863418648 
556.45897474722,626.5474140041042,558.45897474722,628.5474140041042,557.45897474722,627.5474140041042 
560.5057344892994,626.9141416663437,562.5057344892994,628.9141416663437,561.5057344892994,627.9141416663437 
564.5524942313787,627.2808693285832,566.5524942313787,629.2808693285832,565.5524942313787,628.2808693285832 
568.599253973458,627.6475969908226,570.599253973458,629.6475969908226,569.599253973458,628.6475969908226 
572.6460137155373,628.0143246530622,574.6460137155373,630.0143246530622,573.6460137155373,629.0143246530622 
576.6927734576166,628.3810523153016,578.6927734576166,630.3810523153016,577.6927734576166,629.3810523153016 
580.7395331996959,628.7477799775412,582.7395331996959,630.7477799775412,581.7395331996959,629.7477799775412 
