0,-0.3993,-0.033553,-0.41909,-0.48047,-0.42801,-0.54069,-0.43535,-0.30696,-0.15772,0.021726,0.012956,0.016046,0.015798,0.016005,0.016093,0.01615,0.016429,0.016734,0.016946,0.016382,0.013961,0.014477,0.013832,0.014813,0.013826,0.014274,0.013493,0.014896,0.01323,0.014257,0.014455,0.013618,0.014261,0.013527,0.015456,0.015376,0.014694,0.016299,0.013437,0.014224,0.013061,0.015341,0.015347,0.014424,2.9104,-0.12733,-0.42489,2.9447,-0.83852,-0.18235,0.64211,0.86163,2.5668,2.9952,1.8005,0.40224,2.8704,-2.9885,1.3616,-0.44125,2.9974,-0.99391,-3,-2.9988,-2.9996,-2.9997,-2.9994,-2.9984,-3,2.999,2.8866,0.74416,0.77075,1.3704,0.21962,-0.34726,-0.31474,-0.072185,-0.32828,-0.091304,0.0075377,0.015669,0.014827,0.015213,0.015374,0.015471,0.015317,0.015496,0.015305,0.015054,0.015993,0.015417,0.015299,0.015351,0.015326,0.015341,0.015377,0.015537,0.015387,0.015415,0.01452,0.016067,0.015543,0.014503,0.015822,0.015402,0.015443,0.014835,0.016919,0.015803,0.014636,0.016667,0.015245,0.014724,0.014665,0.016581,0.014562,0.014761,0.017014,0.015668,0.014847,0.015219,0.016582,0.014498,0.014598,0.016977,0.015098,0.014747,0.015282,0.016323,0.016861,0.017147,0,-0.26025,0.018155,0.091465,0,0,0,0.0090543,-0.13671,0.0076101,-0.027488,-0.059751,-0.25783,-0.19679,2.9966,-2.881,2.9941,-2.9869,2.9393,-2.9767,2.9969,-3,-1.8534,-2.9959,-1.4137
0,-0.032206,0.025651,-0.0080197,-0.043423,-0.00037085,-0.059837,-0.034059,-0.062087,0.01724,-0.0051472,-0.01013,-0.015136,-0.016608,-0.013553,-0.013593,-0.013584,-0.013549,-0.013536,-0.011044,-0.019178,-0.019933,-0.01923,-0.020021,-0.019248,-0.020056,-0.019241,-0.020005,-0.018701,-0.020062,-0.019003,-0.019285,-0.020068,-0.019014,-0.019765,-0.019838,-0.019369,-0.014771,-0.01643,-0.020059,-0.01837,-0.019837,-0.019771,-0.018942,-0.013516,-0.11072,-0.021675,0.045503,-0.19148,0.047678,0.090292,0.06336,-0.012263,-0.045979,0.057579,0.36553,0.12409,-0.29778,0.0093007,0.43474,0.41496,0.17256,0.3602,0.4351,0.43481,0.4357,0.31489,0.082995,-0.015625,-0.088267,-0.39599,-0.19276,-0.00082179,-0.069519,-0.10125,-0.10803,-0.099817,-0.0097151,0.027772,-0.066192,-0.0091289,-0.013881,-0.02127,-0.021809,-0.021993,-0.023115,-0.023306,-0.023056,-0.023376,-0.02311,-0.023252,-0.02078,-0.023039,-0.02081,-0.021518,-0.020847,-0.020789,-0.021503,-0.020831,-0.020778,-0.021505,-0.021273,-0.020614,-0.021539,-0.021463,-0.020721,-0.020676,-0.021109,-0.02067,-0.019176,-0.021269,-0.021139,-0.019736,-0.021375,-0.021387,-0.020623,-0.016379,-0.021334,-0.021021,-0.019225,-0.021148,-0.021149,-0.01996,-0.016386,-0.021462,-0.021049,-0.018292,-0.021248,-0.021194,-0.017574,-0.012788,-0.0046994,-0.0030226,0,-0.016051,-0.0046302,-0.004297,0,0,0,-0.0034956,-0.013896,-0.0039551,-0.0117,-0.030505,-0.038169,0.00082618,-0.28581,-0.43612,-0.30661,-0.4357,0.12717,-0.42525,-0.054595,-0.43601,0.18941,-0.4363,0.4363
